UNIQUE_ID,STATION_NAME,OBLIGATION_NAME,PERIOD_FROM,PERIOD_TO,FILING_DATE,Year,IS_NIL_RETURN,ASSMT_TYPE,IS_RESIDENT,RN,Other Income,IS_EXEMPT_CERT_PRSNT,IS_EXEMPT_CERT_PRSNT_1,MORTAGE_INTEREST,PERSONAL_RELIEF,INSURANCE_RELIEF,HOME_OWN_SAVING_PLAN_DEP,EXEMPTION_AMT,CHARGEABLE_INCOME,TAX_ON_CHARGEABLE_INCOME,TAX_DEDUCTED,TAX_PAYABLE_OR_REFUNDABLE,INVEST_DESC_PLNTMSCH,INVEST_DEDC_BLDG,CAP_ALLW,WEAR_TEAR_DEDC_WT,WEAR_TEAR_DEDC_MINING,AMOUNT_BORROWED,AMT_INTEREST_PAID,TOT_DEDUCTIONS,TAX_CREDITS,TAX_DUE,BUSS_GROSS_TURNOVER,COMM_GROSS_TURNOVER,FARM_GROSS_TURNOVER,INT_GROSS_TURNOVER,REN_GROSS_TURNOVER,OTH_GROSS_TURNOVER,CONS_GROSS_TURNOVER,BUSS_COST_OF_SALES,COMM_COST_OF_SALES,FARM_COST_OF_SALES,INT_COST_OF_SALES,REN_COST_OF_SALES,OTH_COST_OF_SALES,CONS_COST_OF_SALES,BUSS_TOT_OPENING_STOCK,COMM_TOT_OPENING_STOCK,FARM_TOT_OPENING_STOCK,INT_TOT_OPENING_STOCK,REN_TOT_OPENING_STOCK,OTH_TOT_OPENING_STOCK,CONS_TOT_OPENING_STOCK,BUSS_TOTAL_OTHER_INCOME,COMM_TOTAL_OTHER_INCOME,FARM_TOTAL_OTHER_INCOME,INT_TOTAL_OTHER_INCOME,REN_TOTAL_OTHER_INCOME,OTH_TOTAL_OTHER_INCOME,CONS_TOTAL_OTHER_INCOME
369,Kakamega,Income Tax - Resident Individual,08/04/2023,31/12/2023,29/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,NAIVASHA,Income Tax - Resident Individual,27/09/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,BUNGOMA,Income Tax - Resident Individual,01/01/2023,31/12/2023,01/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,East of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Kisii,Income Tax - Resident Individual,27/08/2023,31/12/2023,17/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,BUNGOMA,Income Tax - Resident Individual,22/08/2023,31/12/2023,17/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Malindi,Income Tax - Resident Individual,01/01/2023,31/12/2023,23/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,14/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Eldoret,Income Tax - Resident Individual,01/01/2023,31/12/2023,15/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,BUNGOMA,Income Tax - Resident Individual,01/01/2023,31/12/2023,20/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Kisumu,Income Tax - Resident Individual,04/10/2023,31/12/2023,03/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Kakamega,Income Tax - Resident Individual,23/01/2023,31/12/2023,07/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Kisumu,Income Tax - Resident Individual,01/01/2023,31/12/2023,08/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Nyeri,Income Tax - Resident Individual,27/07/2023,31/12/2023,12/02/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Machakos,Income Tax - Resident Individual,09/08/2023,31/12/2023,16/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,East of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,11/06/2024,2023,N,S,,1,,N,0,,,,,,28576,2857.6,0,2857.6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Kisumu,Income Tax - Resident Individual,14/08/2023,31/12/2023,19/09/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,West of Nairobi,Income Tax - Resident Individual,06/06/2023,31/12/2023,24/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,West of Nairobi,Income Tax - Resident Individual,07/09/2023,31/12/2023,05/10/2023,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,South of Nairobi,Income Tax - Resident Individual,10/08/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,East of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,11/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,NYAHURURU,Income Tax - Resident Individual,16/07/2023,31/12/2023,30/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,HOMABAY,Income Tax - Resident Individual,26/06/2023,31/12/2023,22/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,MURANGA,Income Tax - Resident Individual,01/01/2023,31/12/2023,24/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,NAKURU,Income Tax - Resident Individual,04/05/2023,31/12/2023,31/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,NAROK,Income Tax - Resident Individual,01/01/2023,31/12/2023,01/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Kisii,Income Tax - Resident Individual,06/02/2023,31/12/2023,07/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,NYAHURURU,Income Tax - Resident Individual,01/01/2023,31/12/2023,08/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,HOMABAY,Income Tax - Resident Individual,29/04/2023,31/12/2023,25/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,SIAYA,Income Tax - Resident Individual,01/01/2023,31/12/2023,14/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Malindi,Income Tax - Resident Individual,01/01/2023,31/12/2023,27/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,04/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,VOI,Income Tax - Resident Individual,19/05/2023,31/12/2023,23/05/2024,2023,N,S,,1,,N,0,,,,,,79200,7920,0,7920,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,KIAMBU,Income Tax - Resident Individual,28/01/2023,31/12/2023,04/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Kakamega,Income Tax - Resident Individual,04/03/2023,31/12/2023,21/06/2023,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,West of Nairobi,Income Tax - Resident Individual,12/03/2023,31/12/2023,16/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Kisii,Income Tax - Resident Individual,10/08/2023,31/12/2023,24/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Machakos,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Kakamega,Income Tax - Resident Individual,01/01/2023,31/12/2023,19/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Kisii,Income Tax - Resident Individual,27/01/2023,31/12/2023,14/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Kisumu,Income Tax - Resident Individual,25/05/2023,31/12/2023,21/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,NAKURU,Income Tax - Resident Individual,30/07/2023,31/12/2023,08/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,NAKURU,Income Tax - Resident Individual,24/08/2023,31/12/2023,01/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,North of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,07/06/2024,2023,N,S,,1,,N,0,,,,,,87760,12531.35,5734.35,6797,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,KERICHO,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,09/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,East of Nairobi,Income Tax - Resident Individual,26/09/2023,31/12/2023,13/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,East of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,19/08/2024,2023,N,S,,1,,N,0,,,,,,41400,4140,0,4140,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Kisii,Income Tax - Resident Individual,11/08/2023,31/12/2023,15/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Kakamega,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,06/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,East of Nairobi,Income Tax - Resident Individual,29/03/2023,31/12/2023,28/06/2024,2023,N,S,,1,,N,0,,,,,,89000,8900,0,8900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Kisii,Income Tax - Resident Individual,17/08/2023,31/12/2023,23/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,MOYALE,Income Tax - Resident Individual,27/02/2023,31/12/2023,01/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,SIAYA,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,23/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Eldoret,Income Tax - Resident Individual,16/06/2023,31/12/2023,23/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,KIAMBU,Income Tax - Resident Individual,06/04/2023,31/12/2023,19/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Thika,Income Tax - Resident Individual,24/02/2023,31/12/2023,09/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Eldoret,Income Tax - Resident Individual,13/10/2023,31/12/2023,12/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,BUSIA,Income Tax - Resident Individual,01/01/2023,31/12/2023,24/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Kakamega,Income Tax - Resident Individual,06/10/2023,31/12/2023,22/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,North of Nairobi,Income Tax - Resident Individual,10/12/2023,31/12/2023,19/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,13/02/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,NANYUKI,Income Tax - Resident Individual,24/08/2023,31/12/2023,19/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,West of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,15/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,KERUGOYA,Income Tax - Resident Individual,02/05/2023,31/12/2023,15/02/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,HOMABAY,Income Tax - Resident Individual,04/09/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,KITUI,Income Tax - Resident Individual,30/08/2023,31/12/2023,05/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,NAKURU,Income Tax - Resident Individual,01/01/2023,31/12/2023,11/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Eldoret,Income Tax - Resident Individual,07/07/2023,31/12/2023,11/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Kisumu,Income Tax - Resident Individual,18/08/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,LAMU,Income Tax - Resident Individual,01/01/2023,31/12/2023,06/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,BUNGOMA,Income Tax - Resident Individual,01/01/2023,31/12/2023,16/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Kisumu,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,25/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Eldoret,Income Tax - Resident Individual,08/08/2023,31/12/2023,24/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Mombasa North,Income Tax - Resident Individual,01/01/2023,31/12/2023,15/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,South of Nairobi,Income Tax - Resident Individual,09/05/2023,31/12/2023,09/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,East of Nairobi,Income Tax - Resident Individual,10/03/2023,31/12/2023,12/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Kakamega,Income Tax - Resident Individual,25/10/2023,31/12/2023,23/07/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Embu,Income Tax - Resident Individual,01/01/2023,31/12/2023,18/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Machakos,Income Tax - Resident Individual,01/01/2023,31/12/2023,20/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,East of Nairobi,Income Tax - Resident Individual,19/08/2023,31/12/2023,16/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,KIAMBU,Income Tax - Resident Individual,06/02/2023,31/12/2023,23/07/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,SIAYA,Income Tax - Resident Individual,01/01/2023,31/12/2023,12/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Eldoret,Income Tax - Resident Individual,17/08/2023,31/12/2023,02/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,DIANI,Income Tax - Resident Individual,08/09/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,Meru,Income Tax - Resident Individual,27/05/2023,31/12/2023,03/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Thika,Income Tax - Resident Individual,01/01/2023,31/12/2023,11/06/2024,2023,N,S,Y,1,N,N,0,,,,,,511343,511343,56519,454824,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Kakamega,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,15/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,LODWAR,Income Tax - Resident Individual,07/08/2023,31/12/2023,24/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,West of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,03/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,KITALE,Income Tax - Resident Individual,20/10/2023,31/12/2023,12/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Eldoret,Income Tax - Resident Individual,01/01/2023,31/12/2023,03/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,BUNGOMA,Income Tax - Resident Individual,01/01/2023,31/12/2023,18/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Kisumu,Income Tax - Resident Individual,11/05/2023,31/12/2023,22/06/2023,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,DIANI,Income Tax - Resident Individual,04/06/2023,31/12/2023,20/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Kisii,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,NANYUKI,Income Tax - Resident Individual,01/01/2023,31/12/2023,28/06/2024,2023,N,S,,1,,N,0,,,,,,153884,15388.4,0,15388.4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
